,videoId,channelId,channelTitle,videoTitle,videoDescription,categoryId,videoTags,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
680,pSgiR6HwK3w,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 VÉHICULES BLINDÉS LES PLUS PUISSANTS AU MONDE | Lama Faché,"Avez-vous déjà eu envie de vivre comme un président, avec tout ce luxe, ces fonctions sociales, diriger un pays, et surtout avoir un magnifique véhicule blindé adapté a toute les situations ? installez vous bien et découvrez avec nous Les 10 véhicules blindés les plus puissants au monde qui peuvent être parfaitement adaptés aux présidents, à un roi ou même à l'empereur d’une galaxie.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,les véhicules les plus blindés au monde voitures puissantes véhicules voitures véhicules les plus puissants et blindés voitures blindés voitures les plus fiables voitures les plus puissantes au monde voitures les plus rares les vehicules les plus resistants vehicules les plus resistant mecanique auto blindé les plus protection se proteger tendances recommandations curiosités incroyable du monde dans le monde,fr,fr,2469843,33513,2444,0,6234
681,gvheGM3MNCk,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 JEUX VIDÉOS QUI NOUS ONT TOUS HUMILIÉS | Lama Faché,"Les jeux-vidéos sont l’un des moyens de divertissement les plus populaires de nos jours, et une grande partie de leur succès est dû au fait qu’il existe un grand nombre de plateformes et de jeux pour tous les goûts et pour tous les âges. En revanche, pour cette vidéo, nous nous focaliserons seulement sur ces jeux qui semblent être faits pour vous contrarier, car leurs niveaux de difficulté deviennent tellement frustrants que certains décident de quitter la bataille à mi-chemin. Voici donc, 10 jeux vidéos qui nous ont tous humiliés.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,jeux videos gameplay les jeux les plus dur les jeux video les plus flippant les plus difficiles les plus boss boss les plus durs fortnite hard level dur Getting Over it Flappy Bird Cat Mario Cuphead Dark Souls tendances recommandations curiosités videos droles incroyable du monde dans le monde,fr,fr,58057,1906,193,0,200
682,v_8aLVxfCgk,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 CÉLÉBRITÉS QUI POURRAIENT ÊTRE EN TRAIN D’ÉLEVER L’ENFANT D’UN AUTRE | Lama Faché,"Certaines personnes sont mieux parties que d'autres dans la vie. Pour ces dix enfants, nés dans un milieu aisé de parents riches et célèbres, l'avenir semble tout tracé, quand il n'est pas déjà commencé ! Beaux , riches et célèbres, ils ont aussi en commun de n’absolument pas ressembler à leur papa. Installez vous confortablement, voici 10 célébrités qui pourraient être en train d’élever l’enfant d’un autre !N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,pique et sa femme celebrites enfants des stars celebrites fan le vrai pere de le pere celebrite kardashian kardashians vrai papa vrai pere tromperie test adn adn tromper tendances recommandations curiosites incroyable du monde dans le monde shakira,fr,fr,86750,2590,210,0,145
683,WIbpUPIUlEU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 YOUTUBEURS FORTNITE QUI GAGNENT LE PLUS D'ARGENT  | Lama Faché,"Dans la vidéo d'aujourd'hui, nous listerons les joueurs Fortnite les mieux payés, qu'ils soient streamers, créateurs de contenu, joueurs pro, ou peu importe le statut.  Il faut rappeler que les salaires qui seront cités sont approximatifs et ont été estimés à partir de diverses données en prenant en compte les sponsors, les abonnés Twitch, le taux d’activité sur Youtube, Socialblade…  Tous ces paramètres ont permis d’estimer les revenus de ces joueurs de Fortnite et de constituer cette video des 10 joueurs Fortnite les mieux payés.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,youtubeurs youtubers salaire youtube youtubeurs les plus connu youtubeurs les plus riche youtubeurs francais youtubeurs americains youtubeurs fortnite karma youtubeurs fornite salaire youtubeur slaire youtubeur fortnite fortnite les plus riches ninja tfue videos droles tendances recommandations curiosites du monde dans le monde incroyable,fr,fr,38900,1613,158,0,597
684,dhbZS8WXETY,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 INVENTIONS LES PLUS BIZARRES DU MONDE | Lama Faché,"Nous avons déjà fait une video sur les inventions les plus inutiles, les inventions les plus incroyables, les inventions les plus stupides et les inventions les plus géniales, il est temps de s’intéresser aujourd'hui aux inventions les plus bizarres, curieuses, étranges qui existent et qui pourraient être utiles, ou pas. Voici les 10 inventions les plus bizarres du monde.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,astuces beaute inventions extraordinaires astuces beauté a connaitre astuces beauté visage les plus grands les plus japon inventions bizarres inventions inventions japonaises muscleur de joues inventions geniales inventions insolites inventions 2018 incroyable asie tendances recommandations curiosités dans le monde du monde,fr,fr,877496,16216,1527,0,4403
685,2lbzSCHOCO8,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 PHOTOS NORMALES AVEC DES HISTOIRES EFFRAYANTES | Lama Faché,"Croyez-vous aux choses surnaturelles? Aux images effrayantes, étonnantes, ou même aux autres choses surnaturelles inexpliquées? Voici des photos qui ont enregistré des phénomènes inexpliqués et pour lesquelles nous aurons besoin de votre aide pour les déchiffrer. Installez vous confortablement, aujourd'hui , nous nous intéressons à 10 photos normales avec des histoires effrayantes.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,photos effrayantes photos mystérieuse photos mystérieuses inexpliquées photos de momo photos prises au bon moment apparitions apparitions de fantomes qui font peur surnaturelles inexpliqué filmes en direct qui existent vraiment les plus plus tendances curiosités recommandations incroyable du monde dans le monde,fr,fr,743434,14507,782,0,3751
686,VRo3X3-nstc,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 25 CHOSES UNIQUES DANS LESQUELLES LE ROCK DÉPENSE SES MILLIONS | Lama Faché,"Dwayne Johnson a généré 124 millions de dollars en 2017. L'homme le plus fort d'Hollywood n'est pas célèbre pour ses scandales, sa vanité ou ses lignes de parfums. C'est un homme qui met en marche une alarme d'entraînement à 3h50 du matin et traîne ces 117 kilos de muscle brut pour s’entrainer sur environ 18 tonnes d'équipement de gym à domicile. Ses vidéos d'Instagram sont toujours prises en presence d’une équipe de maquillage et de coiffure bien fournie et rapidement mises en place. Et Dwayne se tient là, tremblant de sueur, et envoie la meilleure motivation qui soit : la réalité. Quand il ne gonfle pas ses muscles, Dwayne répète des scénarios de films, rend visite à des enfants malades à l'hôpital ou s'occupe de sa femme et de ses trois enfants avec la paire de mains la plus fiable des États-Unis. Maintenant que l'ancien catcheur et fabuleux acteur est prêt à gagner plus d’argent que jamais avec son prochain film Gal Gadot, il est temps de s’intéresser comment il dépense son argent. Voici les 25 choses uniques dans lesquelles le Rock dépense ses millions.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,the rock the rock film dwayne johnson wwe catch catcheur wwe acteurs celebrites les plus riches les mieux payes les metiers les mieux payes bande annonce vf riche richesse investissement comment devenir riche voitures musculation comment devenir muscle plus fort les plus forts tendances recommandations curiosites dans le monde du monde faits interessants,fr,fr,1161993,18794,1178,0,4196
687,oqxgm-5mCUI,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 CHOSES LES PLUS CHÈRES DU MONDE | Lama Faché,"Nous allons découvrir aujourd’hui les choses les plus chères du monde selon différentes catégories. Nous allons découvrir ensemble quelle est la chose la plus inutile du monde, l’accessoire le plus cher, la peinture la plus chère, la maison, la boisson, la nourriture, le vêtement, le bijou le plus cher du monde. Installez vous confortablement, je suis sur que vous allez adorer cette vidéo : voici Quelles sont les 10 choses les plus chères du monde.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,10 choses les plus cheres du monde choses les plus incroyables objets les plus chères du monde objets les plus insolites les objets les plus rares vie des riches riches or diamant comment devenir riche les plus riches le plus gros les plus grands burger dessert bijou tendances recommandations curiosites au monde dans le monde faits interessants,fr,fr,1236437,15265,1489,0,3909
688,WkvOm43JD94,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 CHOSES QUI N’ARRIVENT QU’EN CORÉE DU SUD | Lama Faché,Aujourd’hui nous nous intéressons a 10 choses qui n’arrivent qu’en Corée du SudN’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com,24,coree du sud japon kpop vie en corée du sud manga seoul asiatique documentaire asie coree du nord kim jung coree tendances recommandations curiosites faits interessants dans le monde du monde,fr,fr,82024,2923,204,0,269
689,CjtgcOHLWNw,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 MAISONS LES PLUS CHÈRES DES YOUTUBEURS FORTNITE | Lama Faché,"Il est clair que Fortnite est actuellement l'un des jeux les plus populaires du monde entier. D’ailleurs, soyons honnêtes, c'est LE plus populaire. Les statistiques montrent qu’il est même plus important que ce qu’était Minecraft à son apogée, ce qui n’est pas rien. C’est pour cette raison-là qu’il y a de nombreux youTubers de Fortnite qui explosent les records en termes de vue  et qui empochent des centaines de milliers de dollars par mois, si ce n’est des millions ! Ainsi, ces youTubers ont fini par acheter de très belles maisons. Dans la vidéo d'aujourd'hui, nous allons donc  jeter un coup d'œil au 10 maisons les plus chères des youtubers de Fortnite.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,10 maisons les plus chères des youtubeurs youtubeurs youtube maisons des youtubeurs youtubeurs americains youtubeur fortnite les plus chers fortnite bataille royale ninja twitch moments droles les maisons les plus TFUE RICEGUM maison fortnite fortnite maison tendances recommandations incroyable videos droles curiosites,fr,fr,771182,17053,2648,0,7472
690,GZ-sRJgHJ6M,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 OBJETS LES PLUS CHERS TROUVÉS DANS LES POUBELLES | Lama Faché,"Il se pourrait bien que quelques-uns d’entre vous aient vécu cela : tandis que vous descendiez la rue, vous regardez vers le bas et surprise vous trouvez des choses précieuses par terre comme de l’argent ou un téléphone. Saviez-vous que vous pouviez trouver des objets incroyables et d’une valeur extrême même dans une décharge ? Eh oui, il n’y as pas que des détritus dans ces lieux là et c’est exactement ce que je vais vous montrer dans la vidéo d’aujourd’hui. Certaines personnes sont devenus millionnaires rien qu’en piochant dans la bonne poubelle.. Ce sont les 10 objets les plus chers trouvés dans une benne à ordures.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,objets rares objets les plus chers découverte incroyable trésors decouvert trésor trouve objets trouves dans l’eau personnes chanceuses personnes les plus les plus chanceux du monde comment devenir riche or diamant devenir riche tendances recommandations curiosites incroyable du monde dans le monde,fr,fr,598958,9627,656,0,444
691,S_y-zcd2PB0,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 PREUVES QUE MICHAEL JACKSON SERAIT VIVANT (THEORIES) | Lama Faché,"Michael Jackson est l'un des plus grands noms de la musique du monde, sinon le plus grand. Aussi connu comme roi de la POP, un maître non seulement dans la musique mais aussi dans la danse, il a malheureusement quitté notre Terre il y a maintenant quelques années. Pourtant même si Michael Jackson n'est plus avec nous, il y a beaucoup de théories qui montrent et prouvent que Michael Jackson est toujours vivant.  Les faits et les médias ont démontré qu'il ne l'était pas, mais pourquoi n'aurait-t-il pas mis en scène sa propre mort ou voulu tout simplement disparaître du monde? N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,michael jackson michael jackson vivant dave dave dave dave est michael jackson en francais dave dave est michael jackson michael jackson vivant paris michael jackson paris jackson 5 michael jackson documentaire michael jackson est vivant preuves theories secrets tendances recommandations curiosites incroyable du monde dans le monde,fr,fr,7646101,119061,25736,0,10595
692,BonhjD2_5cQ,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 FOURNITURES SCOLAIRES FORTNITE QUI RENDRONT VOS AMIS JALOUX | Lama Faché,"C’est le moment ou nous avons tous plein de fournitures. Qu'il s'agisse de votre premier jour au lycée ou de votre premier jour dans une université de haut niveau, il y a beaucoup d'articles Fortnite que vous pourriez apporter et qui rendront vos amis envieux. Voici donc 10 Fournitures scolaires Fortnite qui rendront vos amis jaloux.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,fortnite battle royale ecole fourniture scolaire fourniture scolaire 2018 fortnite ecole fournitures scolaires retour a l’ecole t shirt fortnite habits fortnite fortnite saison 6 fortnite android fortnite sauver le monde curiosites recommandations faits interessants incroyable tendances,fr,fr,88867,2477,693,0,726
693,eJdsGtBpRts,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,15 HABITUDES QUI PEUVENT VOUS TUER | Lama Faché,"Je pense que vous le savez, certaines habitudes que vous avez majorent à la longue votre risque de mourir plus tôt que prévu. Voici la liste de celles à corriger pour rester en bonne santé le plus longtemps possible.  Aujourd'hui, découvrons ensemble 15 habitudes qui peuvent vous tuer.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,habitudes qui peuvent vous trucs et astuces bonne sante bonne santé et bien etre se ronger les angles se ronger la peau des doigts douleurs genoux douleurs lombaires prendre du cafe conseils tous les jours contenu de la cigarette se ronger les angles danger arrêter de fumer yoga mal au dos combattre l’insomnie corps bien vivre tendances recommandations curiosites incroyable du monde dans le monde rester en bonne santé,fr,fr,1126339,22977,1510,0,4260
694,OZoi9l5x_Yw,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LA TRISTE HISTOIRE DE LA VRAIE MAISON DES SIMPSON | Lama Faché,"Vous connaissez certainement déjà l’histoire. Les Simpson, famille américaine moyenne, vivent à Springfield. Homer, le père, a deux passions : regarder la télé et boire des bières. Mais son quotidien est rarement reposant, entre son fils Bart qui fait toutes les bêtises possibles, sa fille Lisa qui est une surdouée, ou encore sa femme Marge qui ne supporte pas de le voir se soûler à longueur de journée. Mais ce que vous ne savez peut être pas, c’est que la maison de la famille Simpson existait bel et bien, et aujourd’hui, vous saurez ce qui lui est arrivé. Voici La triste histoire de la vraie maison des Simpson.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,simpson les simpsons la maison des Simpson la maison des simpson en vrai simpson vf secrets simpson secrets cachés bart simpson homer simpson que vous ne saviez pas incroyable que vous devez voir dessins animés top 10 top10 videos droles curiosités recommandations du monde dans le monde,fr,fr,2390643,41853,7999,0,17308
695,4LAvrPWlqc4,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 5 ENDROITS SECRETS CACHÉS DANS FORTNITE | Lama Faché,"Aujourd'hui, nous vous montrerons les 5 meilleurs endroits cachés et secrets de Fortnite dont vous n'avez peut-être jamais entendu parler. Si vous en connaissez certaines ou toutes, merci de ne pas nous blâmer dans la section commentaires ci-dessous. En effet, il y a tant d'endroits secrets sur la carte que je pense que nous en avons oublié. Et oui Fortnite est sorti depuis un certain temps et du coup, l’oubli de certains endroits est tout à fait possible. Voici donc les 5 endroits secrets cachés dans Fortnite que vous n’avez jamais connu.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,endroits secrets dans fortnite nouveaux endroits fortnite fortnite endroits secrets bataille royale saison 6 fortnite saison 6 fortnite sauver le monde fortnite nouveaux endroits fortnite saison 6 lieux secrets dans fortnite lieux secret fortnite fortnite saison fortnite live top 10 fortnite top 5 fortnite nouveau top 10 top10 recommandations curiosites tendances faits interessants incroyable du monde dans le monde,fr,fr,89509,2655,574,0,1170
696,Yyg5v2b9SIE,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 PERSONNES LES PLUS FORTES DU MONDE | Lama Faché,"Vous savez, sagissant de certaines personnes, un seul regard vous suffit pour savoir qu'il ne faut pas plaisanter avec eux ! Eh bien, dans la vidéo d’aujourd’hui, nous avons réuni pour vous les personnes les plus fortes du monde, les géants, les titans, les véritables montagnes de muscles. Déjà intrigués et soucieux de les voir ? Allons-y ! Voici les 10 personnes les plus fortes du monde.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,les personnes les plus fortes du monde homme le plus fort du monde plus fort les plus incroyable 10 personnes 10 hommes 10 femmes 10 enfants plus musculation devenir plus fort musculation motivation musculation transformation s entrainer comme top 10 top10 tendances recommandations curiosités faits interessants du monde dans le monde soldats soldat armee,fr,fr,2231116,15756,1319,0,1433
697,PiS8fGocX2A,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 TYPES DE SURVIVANTS DANS UNE APOCALYPSE ZOMBIE | Lama Faché,"Vous êtes vous déjà demandé si vous survivriez á une attaque zombie ? Vous ne vous êtes jamais posé la question ? Dans tous les cas, vous ne pourrez pas nier qu'il est très intéressant d’envisager des scénarios et des personnes avec qui nous pourrions coexister face à une telle situation. Ainsi, si vous voulez découvrir quel type de survivant vous êtes, restez bien jusqu’à la fin de cette vidéo! Voici les 10 types de survivants dans une apocalypse Zombie N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com",24,zombie apocalypse zombie fear the walking dead the walking dead apocalypse survie astuces trucs et astuces comment faire survivre pendant une apocalypse se proteger top 10 top10 tendances recommandations curiosités incroyable du monde dans le monde,fr,fr,112011,3353,419,0,397
698,qQI-AYR8Sh8,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 PIRES INVENTIONS DE L’HISTOIRE | Lama Faché,Il existe dans le monde des inventions qui sont réellement inutiles et c’est cela que nous allons voir aujourd’hui. Voici Les 10 pires inventions de l’histoire. .N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns.FB : https://www.facebook.com/lamafachetv/.For copyright matters please send an email to : contactlamatv@gmail.com,24,lama faché invention incroyable inventions extraordinaires invention maison inventions 2018 inventeur inventions geniales inventions simples et utiles inventions insolites invention technologie maman pires inventions inventions inutiles produits inutiles top 10 top10 tendances recommandations curiosités incroyable videos droles du monde qui fait rire qui font rire dans le monde,fr,fr,221892,3718,432,0,1281
699,JvpRa1XFAWk,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 PLUS GRANDES CHOSES DU MONDE | Lama Faché,"Oui, la taille a de l'importance. Pour une grande partie de l'histoire de la Terre, l'agrandissement a toujours été synonyme de fin naturelle. Un insecte géant du Carbonifère a dominé l'abondance de l'oxygène dans le ciel lors du début de la Terre. Les dinosaures ont marché sur la plus grande masse terrestre de la terre Pangea. Les empires de l'homme s'étendent jusqu'aux extrémités des continents connus. Aujourd'hui, la folie des grandeurs est toujours d’actualité et c’est pour cela que nous vous présentons aujourd'hui les 10 plus grandes choses du monde.. FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com",24,Lama Faché plus grandes choses du monde plus grandes les plus grands les choses géants poisson du monde dans le monde geants humains records du monde baleine plus grand humain du monde plus grand animal du monde plus grande piscine du monde plus grande voiture du monde top 10 top10 tendances curiosités recommandations videos droles guiness faits interessants incroyable,fr,fr,84950,2124,139,0,539
700,MZZ3gRIQfIc,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 PERSONNES INNOCENTES QUI ONT FINI EN PRISON | Lama Faché,"Imaginez que vous êtes condamnés à une prison à perpétuité pour un crime que vous n’avez pas commis. Tout perdre. Votre emploi, votre vie, votre mariage, vos enfants. Vivre en prison pour toujours. En tentant de prouver votre innocence. C’est hallucinant, mais c’est vraiment quelque chose qui arrive occasionnellement. Quelques personnes actuellement sont détenues en prison pour des crimes qu’elles n’ont jamais commis. Et c’est de ce sujet que nous allons parler dans la vidéo d’aujourd’hui. Des personnes innocentes qui ont été arrêtées. Des histoires incroyables, émouvantes et tristes. Alors, préparez-vous pour ces histoires-là, car quelques fois la loi n’est pas bien appliquée. La justice peut finir par détruire la vie de personnes innocentes. Aujourd'hui nous nous intéressons 10 personnes innocentes qui ont fini en prison..FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com",24,prison prisonniers pires prison du monde condamne condamne a vie proces tribunal police juge tribunal correctionnel mineur en prison faits insolites faits listes top 10 top10 tendances recommandations curiosités incroyable dans le monde du monde,fr,fr,59533,2396,147,0,171
701,ZdF0Q6o6eRc,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 CHOSES QUE LES CÉLÉBRITÉS NE VEULENT PAS QUE VOUS SACHIEZ | Lama Faché,"Les célébrités passent le plus clair de leur temps sur le devant de la scène. On a souvent l'impression de savoir absolument tout sur elles, de ce qu'ils prennent au petit-déjeuner jusqu’à leur entraînement routinier et leurs exercices préférés. Cependant, les célébrités ont aussi leurs secrets, et certains d’entre eux sont tellement lourds qu'ils font tout pour les garder cachés. Voici 10 secrets que les célébrités ne veulent pas que vous sachiez.. FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com",24,secrets secrets de celebrites hollywood stars choses secretes secrets caches film complet en francais bande annonce vf incroyable mysterieux choses que vous ne saviez pas celebrites avant et apres celebrites fan les plus incroyables actrice acteur bance annonce films secrets de cinema cinema top 10 top10 tendances recommandations curiosites du monde dans le monde,fr,fr,839416,11976,1267,0,566
702,yNwOFL5fxN4,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,PRINCESSES DISNEY DANS LES MONDES DE RALPH VS FILMS ORIGINAUX | Lama Faché,Tout le monde est resté bouche bée quand nous avons vu que le nouveau film Les mondes de Ralph fait interagir toutes les princesses de Disney. Qui ne voudrait pas voir la version moderne de son propre visage ? Mais restez à l'écoute parce que beaucoup de fans semblent penser que ce film a en fait tout gâché pour certaines d'entre elles. Voici les Princesses Disney dans Les mondes de Ralph par rapport aux Films Originaux..FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com,24,lama faché les mondes de Ralph 2 le monde de Ralph princesses disney monde de ralph princesse disney princesses disney Les mondes de Ralph princesses les mondes de ralph 2 bande annonce vf les mondes de ralph musique le monde de ralph 2 princesse le monde de ralph en français les mondes de ralph 2 extrait ariel merida la petite sirene cendrillon blanche neige tendances top 10 top recommandations curiosités incroyable videos du monde dans le monde,fr,fr,939824,16763,1910,0,10421
703,yR60cLuOYE0,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 ERREURS DANS LES FILMS QUE VOUS N’AVEZ JAMAIS REMARQUÉES | Lama Faché,"Saviez-vous qu’il est très fréquent que les films qui ont fait un succès soient remplis d’erreurs ? Des petites erreurs qui ne changent pas grand chose au film, mais qui existent et que vous n’avez sûrement jamais remarquées. Ce sont des petites choses qui passent totalement inaperçues, en fond, très rapidement. Soyons clair, aujourd’hui nous ne sommes pas là pour pointer, juger ou critiquer aucun de ces films, ce n’est pas cela le but. Nous allons seulement présenter quelques choses intéressantes que peut-être vous ignoriez. Préparez-vous parce que nous allons montrer dans la vidéo d’aujourd’hui 10 erreurs dans les films que vous n’avez jamais remarquées..FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com",24,Lama faché 10 erreurs dans les films que vous n’avez jamais remarqués erreurs dans les films erreurs de films films erreurs erreurs casa de papel pirates des caraibes musique bande annonce Pirates des Caraïbes nouveau film film entier en francais gladiateur titanic Le dernier Samouraï Transformers 4 top 10 top10 recommandations curiosités tendances faits interessants incroyable du monde dans le monde,fr,fr,3431570,56215,4654,0,8359
704,dhCAb0uqHdA,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,POURQUOI CROCS FERME-T-ELLE SES USINES ? | Lama Faché,"Nous avons l’habitude de voir des entreprises faire faillite, mais, nous ne sommes pas habitués à voir des entreprises qui ont réussi fermer. Bizarrement, la société créatrice de chaussures Crocs a annoncé la fermeture de ses usines malgré sa récente croissance. Alors pourquoi une entreprise qui semblait avoir du succès comme Crocs est en train de mettre fin à sa production ? Plus important encore : est-ce la fin de Crocs ? Aujourd'hui nous allons donc essayer de savoir Pourquoi Crocs ferme-t-elle ses usines ? .FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com",24,lama faché entrepreneur entreprise crocs crocs chaussette chaussures entrepreneur motivation chaussures de sport sandales crocs crocs sandales entrepreneuriat histoire de l’entreprise entrepreneurs comment devenir riche couts usine top 10 top10 recommandations curiosités tendances videos en direct documentaire incroyable du monde dans le monde,fr,fr,59799,1691,156,0,309
705,fJPOMMO-sg0,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 DIFFÉRENCES entre CRISTIANO RONALDO et LIONEL MESSI | Lama Faché,"Il existe un débat déchaîné dans le football mondial. Cristiano Ronaldo ou Lionel Messi ? L’un est argentin, l'autre portugais. Leo mesure 1,70m, Cristiano 1,85m. L'homme de Rosario n'a eu qu’un seul club, l'autre en a eu quatre. Pour certains, l'Argentin est le plus grand joueur de tous les temps et pour d'autres, le Portugais le bat a plate couture. Ce que l'on ne peut nier, c'est que ces deux joueurs sont les meilleurs de leur génération et qu'aucun autre ne se rapproche du niveau auquel ils opèrent. Ce qui rend leur rivalité encore plus complexe, c'est que, bien qu'ils soient buteurs, ils sont tous deux vraiment différents l'un de l'autre. Alors que Lionel Messi est plus technique, Cristiano Ronaldo s'appuie sur la puissance et une incroyable éthique du travail, ce sont ces différences qui les rendent uniques et qui rendent leur rivalité spéciale. Vous l’avez compris, aujourd'hui nous nous intéressons a 10 différences entre Lionel Messi et Cristiano Ronaldo..FB : https://www.facebook.com/lamafachetv/.Nous publions aussi des vidéos chaque jour sur Eureka : https://goo.gl/tPrHPg.For copyright matters please send an email to : contactlamatv@gmail.com",24,messi ou ronaldo ronaldo messi ronaldo carton rouge ronaldo rouge ronaldo expulsion messi ou ronaldo qui est le meilleur ronaldo but ronaldo juventus real madrid vs but champions league champions league resume buts meilleurs buts resume du match mbappe neymar psg lyon manchester city man united pogba griezmann top 10 top10 tendances recommandations faits interessants football incroyable curiosités du monde dans le monde,fr,fr,2841043,32922,2668,0,16404
